2,1,870,146,228,633,1,1,1.0
4,1,877,150,212,627,1,1,1.0
6,1,884,147,196,628,1,1,1.0
8,1,892,145,179,629,1,1,1.0
9,1,885,145,183,632,1,1,1.0
11,1,873,147,190,636,1,1,1.0
13,1,861,148,197,641,1,1,1.0
15,1,849,150,204,645,1,1,1.0
17,1,839,157,208,657,1,1,1.0
18,1,835,161,209,663,1,1,1.0
20,1,842,165,213,664,1,1,1.0
22,1,850,169,216,666,1,1,1.0
24,1,858,173,219,667,1,1,1.0
25,1,862,175,221,668,1,1,1.0
27,1,870,179,224,669,1,1,1.0
29,1,878,183,227,671,1,1,1.0
31,1,886,192,228,673,1,1,1.0
32,1,890,199,227,675,1,1,1.0
34,1,898,214,226,677,1,1,1.0
35,1,903,221,224,679,1,1,1.0
37,1,911,236,223,681,1,1,1.0
39,1,919,250,221,685,1,1,1.0
40,1,924,258,220,686,1,1,1.0
42,1,919,272,216,685,1,1,1.0
44,1,915,286,212,684,1,1,1.0
45,1,913,293,210,683,1,1,1.0
47,1,909,307,205,682,1,1,1.0
49,1,905,321,201,681,1,1,1.0
50,1,903,328,199,681,1,1,1.0
52,1,891,340,203,679,1,1,1.0
53,1,885,346,205,678,1,1,1.0
55,1,871,350,209,676,1,1,1.0
57,1,855,347,213,674,1,1,1.0
58,1,846,346,215,673,1,1,1.0
60,1,830,343,219,671,1,1,1.0
62,1,828,341,223,672,1,1,1.0
64,1,827,339,226,673,1,1,1.0
65,1,827,338,227,674,1,1,1.0
67,1,825,336,231,675,1,1,1.0
69,1,824,334,234,676,1,1,1.0
70,1,824,333,235,677,1,1,1.0
72,1,830,321,229,674,1,1,1.0
74,1,836,309,224,671,1,1,1.0
75,1,839,303,221,670,1,1,1.0
77,1,841,297,216,668,1,1,1.0
79,1,840,298,211,666,1,1,1.0
80,1,840,299,208,665,1,1,1.0
82,1,820,291,211,665,1,1,1.0
84,1,801,283,214,666,1,1,1.0
86,1,782,275,216,667,1,1,1.0
88,1,763,267,219,668,1,1,1.0
89,1,753,263,221,668,1,1,1.0
91,1,739,258,222,669,1,1,1.0
93,1,729,256,222,670,1,1,1.0
94,1,725,255,221,671,1,1,1.0
96,1,715,253,221,672,1,1,1.0
97,1,711,252,220,672,1,1,1.0
99,1,701,250,220,673,1,1,1.0
101,1,704,246,219,672,1,1,1.0
102,1,711,244,218,669,1,1,1.0
104,1,726,239,215,664,1,1,1.0
106,1,741,235,213,658,1,1,1.0
107,1,748,232,212,656,1,1,1.0
109,1,763,228,209,650,1,1,1.0
111,1,770,226,208,648,1,1,1.0
112,1,770,227,207,648,1,1,1.0
114,1,769,228,207,648,1,1,1.0
115,1,769,228,207,649,1,1,1.0
117,1,768,229,206,649,1,1,1.0
118,1,768,230,206,649,1,1,1.0
120,1,768,231,205,650,1,1,1.0
122,1,755,231,208,651,1,1,1.0
124,1,743,232,210,651,1,1,1.0
125,1,736,232,213,652,1,1,1.0
127,1,724,233,215,652,1,1,1.0
129,1,712,234,218,653,1,1,1.0
130,1,714,234,216,651,1,1,1.0
132,1,719,236,212,647,1,1,1.0
134,1,725,238,208,643,1,1,1.0
136,1,730,239,204,640,1,1,1.0
137,1,733,240,202,638,1,1,1.0
139,1,738,242,198,634,1,1,1.0
141,1,746,245,195,632,1,1,1.0
142,1,751,247,195,632,1,1,1.0
144,1,761,251,194,633,1,1,1.0
146,1,771,256,194,632,1,1,1.0
148,1,781,260,193,633,1,1,1.0
150,1,791,265,193,633,1,1,1.0
151,1,787,264,196,632,1,1,1.0
153,1,781,262,200,631,1,1,1.0
155,1,774,261,205,630,1,1,1.0
156,1,771,260,207,629,1,1,1.0
158,1,764,259,212,627,1,1,1.0
160,1,758,258,217,626,1,1,1.0
162,1,759,256,212,625,1,1,1.0
163,1,759,255,211,624,1,1,1.0
165,1,760,253,207,624,1,1,1.0
167,1,761,251,202,623,1,1,1.0
168,1,762,250,200,622,1,1,1.0
170,1,763,249,196,621,1,1,1.0
171,1,764,250,196,620,1,1,1.0
173,1,766,253,196,619,1,1,1.0
175,1,768,256,197,618,1,1,1.0
