2,1,1379,486,37,28,0,11,1.0
4,1,1386,488,38,29,0,11,1.0
6,1,1393,491,38,30,0,11,1.0
8,1,1399,494,39,30,0,11,1.0
10,1,1406,496,40,31,0,11,1.0
12,1,1413,497,40,31,0,11,1.0
14,1,1419,497,40,31,0,11,1.0
16,1,1426,497,39,31,0,11,1.0
18,1,1432,496,39,31,0,11,1.0
20,1,1438,496,39,31,0,11,1.0
22,1,1445,497,39,32,0,11,1.0
24,1,1451,501,41,32,0,11,1.0
26,1,1458,505,41,32,0,11,1.0
28,1,1464,509,42,32,0,11,1.0
30,1,1470,513,44,32,0,11,1.0
32,1,1476,518,45,36,0,11,1.0
34,1,1488,509,46,36,0,11,1.0
36,1,1492,506,46,35,0,11,1.0
38,1,1500,500,48,33,0,11,1.0
40,1,1508,498,48,34,0,11,1.0
42,1,1516,501,47,35,0,11,1.0
44,1,1524,504,47,36,0,11,1.0
46,1,1532,506,46,38,0,11,1.0
48,1,1540,509,45,39,0,11,1.0
50,1,1548,510,45,40,0,11,1.0
52,1,1556,510,47,40,0,11,1.0
54,1,1565,510,48,41,0,11,1.0
56,1,1574,509,49,42,0,11,1.0
58,1,1582,509,51,42,0,11,1.0
60,1,1589,509,52,44,0,11,1.0
62,1,1593,510,54,45,0,11,1.0
64,1,1597,511,57,46,0,11,1.0
66,1,1601,513,59,47,0,11,1.0
68,1,1605,514,62,48,0,11,1.0
70,1,1609,515,64,49,0,11,1.0
72,1,1614,515,64,50,0,11,1.0
74,1,1618,514,64,51,0,11,1.0
76,1,1622,514,63,51,0,11,1.0
78,1,1626,513,63,52,0,11,1.0
80,1,1627,513,64,53,0,11,1.0
82,1,1627,515,65,53,0,11,1.0
84,1,1626,516,67,54,0,11,1.0
86,1,1626,517,67,55,0,11,1.0
88,1,1625,519,69,55,0,11,1.0
90,1,1625,520,70,56,0,11,1.0
92,1,1625,521,71,58,0,11,1.0
94,1,1625,523,71,58,0,11,1.0
96,1,1625,525,71,59,0,11,1.0
98,1,1625,526,71,60,0,11,1.0
101,1,1625,529,71,61,0,11,1.0
103,1,1623,530,71,61,0,11,1.0
105,1,1621,531,72,61,0,11,1.0
107,1,1620,533,72,60,0,11,1.0
109,1,1618,534,73,60,0,11,1.0
111,1,1617,536,73,60,0,11,1.0
114,1,1614,536,75,60,0,11,1.0
116,1,1613,536,75,60,0,11,1.0
118,1,1611,536,76,60,0,11,1.0
120,1,1609,536,78,60,0,11,1.0
122,1,1608,536,78,61,0,11,1.0
124,1,1606,536,79,63,0,11,1.0
126,1,1605,536,79,65,0,11,1.0
128,1,1603,536,80,66,0,11,1.0
131,1,1601,536,80,69,0,11,1.0
133,1,1600,536,80,71,0,11,1.0
135,1,1598,536,81,72,0,11,1.0
137,1,1597,536,81,74,0,11,1.0
139,1,1595,536,82,76,0,11,1.0
141,1,1594,536,82,78,0,11,1.0
143,1,1593,538,84,78,0,11,1.0
146,1,1593,541,87,79,0,11,1.0
148,1,1593,543,89,80,0,11,1.0
151,1,1593,547,92,80,0,11,1.0
153,1,1592,545,93,81,0,11,1.0
155,1,1591,544,95,82,0,11,1.0
157,1,1590,543,96,82,0,11,1.0
159,1,1589,542,98,83,0,11,1.0
161,1,1589,541,99,84,0,11,1.0
163,1,1592,541,103,86,0,11,1.0
165,1,1596,542,106,88,0,11,1.0
167,1,1600,542,109,90,0,11,1.0
169,1,1604,543,112,92,0,11,1.0
171,1,1608,544,115,94,0,11,1.0
173,1,1614,546,118,97,0,11,1.0
175,1,1620,548,122,101,0,11,1.0
177,1,1626,550,126,104,0,11,1.0
179,1,1632,552,130,108,0,11,1.0
181,1,1638,555,134,111,0,11,1.0
183,1,1650,556,138,114,0,11,1.0
185,1,1663,557,142,117,0,11,1.0
187,1,1675,559,146,119,0,11,1.0
189,1,1688,560,150,122,0,11,1.0
191,1,1701,562,154,124,0,11,1.0
193,1,1720,566,152,125,0,11,1.0
195,1,1739,570,150,127,0,11,1.0
197,1,1758,574,148,128,0,11,1.0
199,1,1777,578,146,130,0,11,1.0
2,2,1375,516,32,94,1,1,0.66667
4,2,1383,513,33,99,1,1,0.61912
6,2,1391,526,34,100,1,1,0.65714
8,2,1394,530,34,100,1,1,0.65714
10,2,1399,546,33,95,1,1,0.67647
12,2,1403,540,34,97,1,1,0.71429
14,2,1408,535,35,98,1,1,0.72222
16,2,1413,535,36,100,1,1,0.75676
18,2,1419,536,37,101,1,1,0.73684
20,2,1425,536,38,103,1,1,0.71795
22,2,1430,537,40,106,1,1,0.73171
24,2,1436,539,40,109,1,1,0.7561
26,2,1442,541,40,112,1,1,0.78049
28,2,1447,547,42,114,1,1,0.76744
30,2,1453,553,43,116,1,1,0.77273
32,2,1460,553,44,118,1,1,0.74883
34,2,1468,548,44,119,1,1,0.75556
36,2,1476,543,45,120,1,1,0.73913
38,2,1484,538,46,122,1,1,0.74468
40,2,1491,540,47,123,1,1,0.75
42,2,1499,543,48,125,1,1,0.7551
44,2,1508,548,48,127,1,1,0.7551
46,2,1516,552,50,129,1,1,0.76471
48,2,1525,557,50,131,1,1,0.76471
