2,1,1696.00,383.00,149.00,357.00,1,1,1,1
2,2,1295.00,459.00,70.00,205.00,1,1,1,1
2,3,1248.00,530.00,69.00,128.00,1,1,1,1
2,4,253.00,441.00,129.00,272.00,1,1,1,1
2,5,858.00,517.00,38.00,112.00,1,1,1,1
4,1,1702.00,387.00,144.00,346.00,1,1,1,1
4,2,1296.00,459.00,69.00,202.00,1,1,1,1
4,3,1257.00,534.00,70.00,129.00,1,1,1,1
4,4,257.00,450.00,122.00,260.00,1,1,1,1
4,5,863.00,517.00,37.00,107.00,1,1,1,1
6,1,1696.00,375.00,150.00,358.00,1,1,1,1
6,2,1300.00,457.00,72.00,207.00,1,1,1,1
6,3,1261.00,537.00,66.00,122.00,1,1,1,1
6,4,262.00,454.00,119.00,253.00,1,1,1,1
6,5,864.00,520.00,36.00,106.00,1,1,1,1
8,1,1678.00,376.00,158.00,377.00,1,1,1,1
8,2,1304.00,455.00,70.00,204.00,1,1,1,1
8,3,1268.00,535.00,67.00,125.00,1,1,1,1
8,4,271.00,449.00,120.00,257.00,1,1,1,1
8,5,865.00,521.00,36.00,105.00,1,1,1,1
10,1,1679.00,395.00,150.00,359.00,1,1,1,1
10,2,1312.00,454.00,72.00,208.00,1,1,1,1
10,3,1269.00,532.00,71.00,134.00,1,1,1,1
10,4,268.00,446.00,124.00,267.00,1,1,1,1
10,5,866.00,522.00,36.00,103.00,1,1,1,1
11,1,1675.00,386.00,152.00,363.00,1,1,1,1
11,2,1311.00,451.00,75.00,212.00,1,1,1,1
11,3,1273.00,534.00,71.00,134.00,1,1,1,1
11,4,269.00,444.00,122.00,265.00,1,1,1,1
11,5,867.00,523.00,36.00,101.00,1,1,1,1
13,1,1672.00,387.00,155.00,369.00,1,1,1,1
13,2,1310.00,452.00,74.00,210.00,1,1,1,1
13,3,1278.00,534.00,68.00,132.00,1,1,1,1
13,4,275.00,440.00,122.00,265.00,1,1,1,1
13,5,871.00,517.00,40.00,113.00,1,1,1,1
15,1,1663.00,381.00,158.00,373.00,1,1,1,1
15,2,1314.00,455.00,74.00,210.00,1,1,1,1
15,3,1278.00,532.00,66.00,129.00,1,1,1,1
15,4,282.00,442.00,119.00,263.00,1,1,1,1
15,5,873.00,517.00,39.00,114.00,1,1,1,1
15,7,1798.00,441.00,63.00,175.00,1,1,1,1
15,8,2.00,214.00,245.00,714.00,1,1,1,1
17,1,1670.00,377.00,161.00,376.00,1,1,1,1
17,2,1315.00,459.00,75.00,207.00,1,1,1,1
17,3,1281.00,531.00,66.00,131.00,1,1,1,1
17,4,282.00,442.00,123.00,272.00,1,1,1,1
17,5,873.00,521.00,39.00,110.00,1,1,1,1
17,7,1798.00,440.00,62.00,172.00,1,1,1,1
17,8,10.00,229.00,234.00,682.00,1,1,1,1
19,1,1658.00,369.00,170.00,394.00,1,1,1,1
19,2,1321.00,453.00,76.00,211.00,1,1,1,1
19,3,1285.00,539.00,65.00,131.00,1,1,1,1
19,4,293.00,443.00,118.00,268.00,1,1,1,1
19,5,875.00,521.00,39.00,110.00,1,1,1,1
19,7,1807.00,442.00,66.00,183.00,1,1,1,1
19,8,8.00,235.00,240.00,694.00,1,1,1,1
20,1,1649.00,373.00,172.00,398.00,1,1,1,1
20,2,1326.00,461.00,73.00,203.00,1,1,1,1
20,3,1285.00,535.00,67.00,135.00,1,1,1,1
20,4,294.00,441.00,113.00,256.00,1,1,1,1
20,5,876.00,521.00,39.00,110.00,1,1,1,1
20,7,1805.00,440.00,66.00,181.00,1,1,1,1
20,8,13.00,229.00,250.00,719.00,1,1,1,1
22,1,1645.00,380.00,172.00,394.00,1,1,1,1
22,2,1326.00,457.00,72.00,205.00,1,1,1,1
22,3,1290.00,535.00,66.00,133.00,1,1,1,1
