2,1,114.00,152.00,87.00,186.00,1,1,1,1
2,2,15.00,146.00,76.00,199.00,1,1,1,1
2,3,247.00,200.00,19.00,53.00,1,1,1,1
2,4,234.00,194.00,27.00,65.00,1,1,1,1
4,1,119.00,148.00,88.00,188.00,1,1,1,1
4,2,23.00,141.00,78.00,206.00,1,1,1,1
4,3,251.00,200.00,22.00,60.00,1,1,1,1
4,4,229.00,192.00,29.00,72.00,1,1,1,1
6,1,136.00,149.00,89.00,193.00,1,1,1,1
6,2,33.00,141.00,81.00,214.00,1,1,1,1
6,3,253.00,200.00,23.00,63.00,1,1,1,1
6,4,241.00,197.00,28.00,69.00,1,1,1,1
8,1,149.00,148.00,89.00,192.00,1,1,1,1
8,2,38.00,145.00,82.00,216.00,1,1,1,1
8,3,241.00,204.00,22.00,61.00,1,1,1,1
8,4,255.00,197.00,28.00,71.00,1,1,1,1
10,1,157.00,144.00,96.00,206.00,1,1,1,1
10,2,51.00,138.00,83.00,219.00,1,1,1,1
10,3,249.00,201.00,23.00,66.00,1,1,1,1
10,4,269.00,197.00,28.00,70.00,1,1,1,1
10,9,299.00,201.00,21.00,62.00,1,1,1,1
10,10,288.00,196.00,22.00,69.00,1,1,1,1
12,1,170.00,142.00,100.00,216.00,1,1,1,1
12,2,58.00,136.00,87.00,226.00,1,1,1,1
12,3,261.00,202.00,24.00,66.00,1,1,1,1
12,4,288.00,200.00,27.00,68.00,1,1,1,1
12,9,299.00,200.00,21.00,64.00,1,1,1,1
12,10,301.00,192.00,23.00,71.00,1,1,1,1
12,12,316.00,205.00,24.00,61.00,1,1,1,1
14,1,187.00,136.00,102.00,222.00,1,1,1,1
14,2,72.00,133.00,88.00,230.00,1,1,1,1
14,3,264.00,203.00,24.00,68.00,1,1,1,1
14,4,305.00,202.00,27.00,69.00,1,1,1,1
14,9,298.00,199.00,22.00,66.00,1,1,1,1
14,10,319.00,191.00,24.00,74.00,1,1,1,1
14,12,316.00,204.00,25.00,66.00,1,1,1,1
15,1,200.00,138.00,102.00,221.00,1,1,1,1
15,2,83.00,131.00,89.00,237.00,1,1,1,1
15,3,266.00,203.00,25.00,70.00,1,1,1,1
15,4,319.00,199.00,28.00,70.00,1,1,1,1
15,9,297.00,198.00,24.00,67.00,1,1,1,1
15,10,340.00,197.00,24.00,73.00,1,1,1,1
15,12,316.00,204.00,27.00,69.00,1,1,1,1
