2,1,217.00,125.00,45.00,168.00,1,1,1,1
2,2,111.00,536.00,73.00,264.00,1,1,1,1
2,3,702.00,0.00,53.00,159.00,1,1,1,1
2,4,1039.00,133.00,76.00,180.00,1,1,1,1
2,5,790.00,144.00,60.00,181.00,1,1,1,1
2,6,1792.00,201.00,66.00,195.00,1,1,1,1
2,7,1635.00,251.00,62.00,197.00,1,1,1,1
2,8,412.00,87.00,55.00,171.00,1,1,1,1
2,9,373.00,399.00,78.00,245.00,1,1,1,1
2,10,630.00,762.00,104.00,251.00,1,1,1,1
2,11,1487.00,65.00,54.00,150.00,1,1,1,1
2,12,1359.00,562.00,99.00,255.00,1,1,1,1
2,13,1096.00,211.00,63.00,175.00,1,1,1,1
2,14,1723.00,461.00,82.00,210.00,1,1,1,1
2,15,286.00,122.00,57.00,174.00,1,1,1,1
2,16,332.00,81.00,51.00,181.00,1,1,1,1
2,17,264.00,81.00,58.00,180.00,1,1,1,1
2,18,352.00,99.00,58.00,184.00,1,1,1,1
2,19,1555.00,249.00,61.00,197.00,1,1,1,1
2,20,1189.00,37.00,67.00,118.00,1,1,1,1
2,21,498.00,138.00,61.00,168.00,1,1,1,1
2,22,252.00,362.00,69.00,226.00,1,1,1,1
2,23,1417.00,205.00,52.00,168.00,1,1,1,1
2,24,1448.00,250.00,54.00,173.00,1,1,1,1
2,25,484.00,36.00,52.00,159.00,1,1,1,1
2,26,221.00,406.00,67.00,191.00,1,1,1,1
2,27,463.00,88.00,54.00,162.00,1,1,1,1
2,28,545.00,57.00,38.00,167.00,1,1,1,1
2,29,1218.00,0.00,66.00,132.00,1,1,1,1
2,30,876.00,115.00,57.00,188.00,1,1,1,1
2,31,912.00,124.00,57.00,169.00,1,1,1,1
2,32,538.00,143.00,70.00,182.00,1,1,1,1
2,33,550.00,0.00,40.00,89.00,1,1,1,1
2,34,999.00,0.00,45.00,80.00,1,1,1,1
2,35,1030.00,0.00,57.00,86.00,1,1,1,1
2,36,237.00,96.00,49.00,180.00,1,1,1,1
4,1,217.00,121.00,44.00,167.00,1,1,1,1
4,2,109.00,544.00,72.00,260.00,1,1,1,1
4,3,707.00,0.00,52.00,156.00,1,1,1,1
4,4,1037.00,132.00,76.00,180.00,1,1,1,1
4,5,796.00,142.00,61.00,181.00,1,1,1,1
4,6,1797.00,209.00,64.00,189.00,1,1,1,1
4,7,1633.00,256.00,59.00,187.00,1,1,1,1
4,8,417.00,94.00,52.00,164.00,1,1,1,1
4,9,381.00,403.00,78.00,247.00,1,1,1,1
4,10,630.00,762.00,106.00,256.00,1,1,1,1
4,11,1491.00,70.00,54.00,150.00,1,1,1,1
4,12,1367.00,570.00,93.00,240.00,1,1,1,1
4,13,1085.00,210.00,64.00,175.00,1,1,1,1
4,14,1724.00,457.00,82.00,211.00,1,1,1,1
4,15,286.00,127.00,54.00,164.00,1,1,1,1
4,16,330.00,77.00,54.00,190.00,1,1,1,1
4,17,261.00,79.00,58.00,183.00,1,1,1,1
4,18,355.00,106.00,57.00,182.00,1,1,1,1
4,19,1553.00,252.00,59.00,192.00,1,1,1,1
4,20,1190.00,41.00,63.00,111.00,1,1,1,1
4,21,498.00,135.00,64.00,175.00,1,1,1,1
4,22,252.00,354.00,72.00,240.00,1,1,1,1
4,23,1417.00,199.00,51.00,164.00,1,1,1,1
4,24,1450.00,250.00,53.00,169.00,1,1,1,1
4,25,489.00,46.00,49.00,151.00,1,1,1,1
4,26,219.00,398.00,68.00,195.00,1,1,1,1
4,27,460.00,80.00,54.00,162.00,1,1,1,1
4,28,545.00,65.00,35.00,150.00,1,1,1,1
4,29,1220.00,0.00,67.00,133.00,1,1,1,1
4,30,883.00,118.00,57.00,188.00,1,1,1,1
4,31,911.00,125.00,58.00,170.00,1,1,1,1
4,32,534.00,147.00,69.00,178.00,1,1,1,1
4,33,547.00,0.00,42.00,92.00,1,1,1,1
4,34,1001.00,0.00,45.00,81.00,1,1,1,1
4,35,1032.00,0.00,56.00,84.00,1,1,1,1
4,36,238.00,98.00,49.00,182.00,1,1,1,1
6,1,220.00,122.00,45.00,166.00,1,1,1,1
6,2,112.00,554.00,67.00,239.00,1,1,1,1
6,3,703.00,0.00,52.00,156.00,1,1,1,1
6,4,1034.00,138.00,75.00,177.00,1,1,1,1
6,5,791.00,146.00,60.00,179.00,1,1,1,1
6,6,1794.00,208.00,65.00,191.00,1,1,1,1
6,7,1634.00,254.00,56.00,177.00,1,1,1,1
6,8,414.00,93.00,54.00,169.00,1,1,1,1
6,9,376.00,400.00,80.00,253.00,1,1,1,1
6,10,629.00,762.00,105.00,256.00,1,1,1,1
6,11,1484.00,62.00,58.00,160.00,1,1,1,1
6,12,1368.00,571.00,93.00,237.00,1,1,1,1
6,13,1074.00,206.00,69.00,189.00,1,1,1,1
6,14,1728.00,452.00,82.00,210.00,1,1,1,1
6,15,285.00,124.00,56.00,172.00,1,1,1,1
6,16,333.00,82.00,53.00,185.00,1,1,1,1
6,17,259.00,89.00,57.00,180.00,1,1,1,1
6,18,357.00,95.00,58.00,188.00,1,1,1,1
6,19,1550.00,253.00,58.00,191.00,1,1,1,1
6,20,1189.00,44.00,62.00,109.00,1,1,1,1
6,21,502.00,135.00,64.00,174.00,1,1,1,1
6,22,253.00,357.00,68.00,225.00,1,1,1,1
6,23,1413.00,201.00,49.00,158.00,1,1,1,1
6,24,1447.00,252.00,53.00,167.00,1,1,1,1
6,25,488.00,42.00,51.00,154.00,1,1,1,1
6,26,214.00,396.00,68.00,195.00,1,1,1,1
6,27,457.00,81.00,53.00,159.00,1,1,1,1
6,28,543.00,61.00,37.00,159.00,1,1,1,1
6,29,1215.00,0.00,66.00,132.00,1,1,1,1
6,30,883.00,129.00,54.00,178.00,1,1,1,1
6,31,914.00,136.00,52.00,154.00,1,1,1,1
6,32,535.00,148.00,69.00,178.00,1,1,1,1
6,33,546.00,0.00,43.00,94.00,1,1,1,1
6,34,1001.00,0.00,46.00,81.00,1,1,1,1
6,35,1036.00,0.00,52.00,79.00,1,1,1,1
6,36,238.00,100.00,50.00,184.00,1,1,1,1
8,1,219.00,125.00,44.00,164.00,1,1,1,1
8,2,109.00,544.00,70.00,248.00,1,1,1,1
8,3,706.00,1.00,53.00,161.00,1,1,1,1
