1,0,581.25,444.00,91.50,264.75,1
1,1,1338.00,418.50,171.00,375.00,1
1,2,438.75,444.00,115.50,279.00,1
1,3,731.25,467.25,36.00,99.75,1
1,4,1256.25,444.38,36.00,102.75,1
1,5,655.88,474.38,51.00,171.00,1
1,6,1016.25,432.00,42.00,99.00,1
1,7,936.00,433.12,37.50,81.75,1
1,8,545.25,459.00,36.75,99.00,1
1,9,688.50,481.88,42.00,120.00,1
1,10,915.00,484.12,91.50,100.50,1
1,11,1677.00,429.75,108.00,177.75,1
1,12,1103.25,436.12,34.50,115.50,1
1,13,1064.25,486.75,63.00,104.25,1
3,0,581.80,443.11,92.64,265.77,1
3,1,1345.34,415.00,178.82,386.50,1
3,2,441.04,442.66,118.43,281.69,1
3,3,731.41,470.94,35.68,96.87,1
3,4,1256.79,444.62,34.92,102.27,1
3,5,650.27,457.47,56.22,188.32,1
3,6,1016.86,433.46,40.78,97.58,1
3,7,935.90,434.09,36.19,79.82,1
3,8,545.49,451.51,37.02,105.73,1
3,9,691.86,486.05,39.79,113.90,1
3,10,913.88,478.17,95.24,106.41,1
3,11,1676.73,430.95,108.54,180.59,1
3,12,1101.18,434.79,35.64,116.66,1
3,13,1063.41,483.15,64.68,107.69,1
3,14,1468.50,432.00,147.00,336.00,1
3,15,1374.00,432.00,22.50,74.25,1
5,0,582.92,443.23,93.36,266.20,1
5,1,1352.86,414.99,180.63,389.61,1
5,2,440.87,441.10,122.72,284.80,1
5,3,731.82,472.56,35.56,95.30,1
5,4,1256.49,444.61,35.52,102.99,1
5,5,648.46,450.03,61.62,196.59,1
5,6,1012.46,430.86,42.51,100.04,1
5,7,935.57,434.06,36.78,79.88,1
5,8,544.17,450.59,37.58,107.10,1
5,9,695.25,490.45,37.49,107.34,1
5,10,913.18,476.67,96.73,108.36,1
5,11,1675.05,430.33,111.89,189.21,1
5,12,1101.70,434.31,35.85,116.14,1
5,13,1062.94,483.99,65.62,107.94,1
5,14,1478.39,430.80,141.47,336.90,1
5,15,1374.00,432.00,22.50,74.25,1
7,0,581.73,442.01,94.89,268.12,1
7,1,1368.63,418.00,168.06,380.77,1
7,2,440.24,440.84,126.38,287.25,1
7,3,732.27,472.99,35.42,95.89,1
7,4,1256.54,445.00,34.14,101.03,1
7,5,650.70,451.31,60.15,195.29,1
7,6,1013.33,430.91,42.17,98.79,1
7,7,935.16,434.21,36.33,79.57,1
7,8,542.98,448.48,38.40,109.44,1
7,9,695.65,475.12,36.77,118.14,1
7,10,910.60,482.51,90.27,102.45,1
7,11,1682.18,432.59,107.94,189.01,1
7,12,1098.97,436.52,39.01,130.17,1
7,13,1062.41,483.56,66.68,109.67,1
7,14,1488.83,432.95,130.59,330.75,1
7,15,1374.00,432.00,22.50,74.25,1
7,16,1370.25,434.62,46.50,125.25,1
7,17,1846.50,474.75,69.00,180.00,1
9,0,581.69,441.58,94.63,268.24,1
