2,1,113.00,701.00,41.00,96.00,1,1,1,1
2,2,543.00,541.00,32.00,86.00,1,1,1,1
2,3,1529.00,558.00,52.00,120.00,1,1,1,1
2,4,1375.00,512.00,35.00,95.00,1,1,1,1
2,5,498.00,538.00,36.00,94.00,1,1,1,1
2,6,1615.00,556.00,56.00,125.00,1,1,1,1
2,7,1449.00,504.00,28.00,79.00,1,1,1,1
2,8,1483.00,515.00,36.00,77.00,1,1,1,1
2,9,265.00,573.00,50.00,145.00,1,1,1,1
2,10,1071.00,482.00,15.00,34.00,1,1,1,1
2,11,647.00,521.00,26.00,69.00,1,1,1,1
2,12,-8.00,658.00,62.00,223.00,1,1,1,1
2,13,790.00,497.00,19.00,49.00,1,1,1,1
2,14,1183.00,486.00,15.00,35.00,1,1,1,1
2,15,674.00,514.00,24.00,60.00,1,1,1,1
2,16,825.00,500.00,18.00,47.00,1,1,1,1
2,17,775.00,499.00,17.00,46.00,1,1,1,1
2,18,175.00,565.00,56.00,151.00,1,1,1,1
2,19,634.00,525.00,21.00,59.00,1,1,1,1
4,1,95.00,716.00,43.00,99.00,1,1,1,1
4,2,540.00,546.00,33.00,88.00,1,1,1,1
4,3,1543.00,557.00,51.00,119.00,1,1,1,1
4,4,1377.00,507.00,38.00,102.00,1,1,1,1
4,5,499.00,545.00,34.00,88.00,1,1,1,1
4,6,1631.00,552.00,59.00,132.00,1,1,1,1
4,7,1456.00,499.00,29.00,80.00,1,1,1,1
4,8,1489.00,510.00,35.00,76.00,1,1,1,1
4,9,255.00,595.00,49.00,142.00,1,1,1,1
4,10,1073.00,480.00,17.00,36.00,1,1,1,1
4,11,651.00,526.00,27.00,71.00,1,1,1,1
4,12,-10.00,653.00,64.00,229.00,1,1,1,1
4,13,793.00,503.00,17.00,47.00,1,1,1,1
4,14,1188.00,483.00,14.00,34.00,1,1,1,1
4,15,675.00,518.00,24.00,61.00,1,1,1,1
4,16,828.00,506.00,18.00,47.00,1,1,1,1
4,17,778.00,505.00,16.00,43.00,1,1,1,1
4,18,165.00,579.00,56.00,151.00,1,1,1,1
4,19,636.00,526.00,26.00,70.00,1,1,1,1
6,1,68.00,728.00,45.00,106.00,1,1,1,1
6,2,539.00,555.00,34.00,89.00,1,1,1,1
6,3,1557.00,570.00,51.00,119.00,1,1,1,1
6,4,1387.00,520.00,37.00,100.00,1,1,1,1
6,5,496.00,552.00,37.00,93.00,1,1,1,1
6,6,1647.00,567.00,57.00,127.00,1,1,1,1
6,7,1465.00,513.00,27.00,75.00,1,1,1,1
6,8,1498.00,525.00,36.00,77.00,1,1,1,1
6,9,241.00,602.00,51.00,146.00,1,1,1,1
6,10,1074.00,479.00,17.00,36.00,1,1,1,1
6,11,651.00,530.00,29.00,77.00,1,1,1,1
