1,0,1367.25,397.12,64.50,219.00,1
1,1,1473.75,418.88,75.75,171.00,1
1,2,471.38,429.75,67.50,174.00,1
1,3,730.12,420.75,50.62,171.75,1
1,4,682.50,415.50,60.00,196.50,1
1,5,1173.00,419.25,34.50,102.75,1
1,6,551.25,434.25,54.75,167.25,1
1,7,1227.00,412.50,34.50,111.75,1
1,8,633.75,421.88,45.00,145.50,1
1,9,1112.25,416.62,28.50,80.25,1
1,10,1594.50,421.88,39.00,104.25,1
1,11,810.00,426.00,24.00,64.50,1
1,12,993.75,364.12,78.00,95.25,1
1,13,400.50,431.25,27.00,56.25,1
1,14,1200.75,424.12,25.50,77.25,1
3,0,1360.66,398.47,64.18,215.56,1
3,1,1459.63,418.96,76.24,170.83,1
3,2,456.09,428.77,68.07,174.46,1
3,3,714.84,416.72,53.82,181.32,1
3,4,666.92,410.83,63.42,199.84,1
3,5,1160.68,418.40,33.65,104.44,1
3,6,537.31,432.67,51.89,164.40,1
3,7,1215.52,412.53,30.47,101.94,1
3,8,618.65,418.84,45.96,150.07,1
3,9,1101.00,417.37,28.50,80.25,1
3,10,1582.53,422.54,38.93,103.68,1
3,11,810.00,426.00,24.00,64.50,1
3,12,993.75,364.12,78.00,95.25,1
3,13,400.50,431.25,27.00,56.25,1
3,14,1188.63,421.87,24.24,75.01,1
3,15,574.50,424.88,55.50,174.75,1
3,16,795.75,425.25,22.50,64.50,1
5,0,1354.09,404.82,66.65,222.62,1
5,1,1441.20,426.60,71.92,167.57,1
5,2,437.78,431.11,68.33,175.35,1
5,3,699.74,412.65,56.68,190.94,1
5,4,650.05,407.94,73.65,212.36,1
5,5,1145.12,425.03,32.19,101.80,1
5,6,521.34,433.81,51.65,164.61,1
5,7,1197.87,414.68,30.27,91.44,1
5,8,604.08,423.03,48.67,156.45,1
5,9,1086.37,420.49,29.60,82.59,1
5,10,1569.21,427.91,38.74,102.16,1
5,11,810.00,426.00,24.00,64.50,1
5,12,964.50,365.25,78.00,95.25,1
