1,0,1699.50,387.38,162.00,341.25,1
1,1,1289.25,462.38,75.00,196.50,1
1,2,255.38,457.12,99.75,246.75,1
1,3,0.00,337.12,114.94,564.38,1
1,4,1256.25,536.62,60.00,120.00,1
1,5,856.50,515.62,46.50,111.00,1
1,6,1887.00,392.25,33.00,171.75,1
1,7,120.19,504.38,86.44,238.12,1
3,0,1684.46,387.09,162.08,341.82,1
3,1,1295.15,465.89,69.20,190.96,1
3,2,261.60,457.51,99.68,248.24,1
3,3,0.70,315.11,123.76,592.65,1
3,4,1259.73,539.80,57.54,117.41,1
3,5,858.61,516.72,45.28,109.57,1
3,6,1881.43,384.94,38.14,188.61,1
3,7,118.04,505.24,81.64,236.02,1
5,0,1682.87,388.52,160.73,343.21,1
5,1,1299.26,466.45,66.99,189.93,1
5,2,259.77,456.19,99.44,248.88,1
5,3,0.60,253.56,135.58,652.98,1
5,4,1265.14,540.96,52.63,114.59,1
5,5,860.98,517.97,43.55,104.98,1
5,6,1878.14,377.06,41.55,201.69,1
5,7,121.31,506.24,81.92,236.82,1
7,0,1682.58,389.46,156.17,344.62,1
7,1,1302.37,462.71,68.05,194.16,1
7,2,263.10,456.96,96.96,246.93,1
7,3,1.17,228.20,142.92,679.90,1
7,4,1272.25,543.51,47.01,111.89,1
7,5,863.77,516.29,42.24,98.31,1
7,6,1872.48,349.30,47.35,231.74,1
7,7,122.16,507.39,81.35,235.97,1
9,0,1684.59,390.81,153.83,346.79,1
9,1,1306.60,459.33,70.75,199.53,1
9,2,273.77,460.54,89.12,239.15,1
9,3,3.65,214.58,154.20,700.49,1
9,4,1278.19,542.97,44.20,111.08,1
9,5,870.58,522.18,38.02,93.95,1
9,6,1870.90,347.51,49.38,243.20,1
9,7,120.93,505.85,80.85,235.95,1
12,0,1680.25,389.84,156.33,351.92,1
12,1,1311.80,456.82,76.08,206.06,1
12,2,281.50,461.54,83.56,234.65,1
12,3,5.50,208.38,166.12,711.64,1
12,4,1284.22,542.51,44.85,114.35,1
12,5,872.03,522.58,38.67,96.27,1
12,6,1866.90,362.98,52.64,251.77,1
12,7,118.45,501.56,77.30,236.70,1
14,0,1676.97,387.34,156.58,354.29,1
14,1,1316.40,456.18,79.07,207.92,1
14,2,289.55,462.38,78.93,232.27,1
14,3,5.91,210.25,178.40,729.08,1
14,4,1287.33,542.74,44.10,115.78,1
14,5,871.20,521.46,42.02,102.99,1
14,6,1863.59,354.64,55.74,276.44,1
14,7,119.81,511.08,77.67,232.45,1
14,8,1806.00,441.75,51.00,183.00,1
17,0,1669.59,383.21,158.05,358.18,1
17,1,1319.52,457.90,79.03,206.44,1
17,2,298.65,457.12,85.54,240.94,1
17,3,6.81,210.52,190.35,728.57,1
17,4,1290.56,542.00,44.29,117.74,1
17,5,873.73,522.16,42.92,106.35,1
17,6,1860.33,348.40,59.18,307.31,1
17,7,121.61,525.78,74.66,220.24,1
17,8,1808.72,440.58,57.55,186.84,1
20,0,1653.13,381.19,161.48,364.34,1
20,1,1324.68,460.35,75.41,202.13,1
20,2,311.13,454.79,89.94,246.92,1
20,3,11.07,206.09,209.07,730.75,1
20,4,1297.08,540.16,45.49,119.09,1
20,5,877.77,522.43,41.02,105.84,1
20,6,1856.67,351.76,63.53,353.97,1
20,7,122.28,532.88,73.10,215.64,1
20,8,1809.41,444.62,56.86,179.56,1
20,9,249.38,516.00,45.38,62.25,1
22,0,1645.54,380.62,163.71,368.88,1
22,1,1327.39,462.07,72.36,198.79,1
22,2,300.31,450.15,101.04,256.73,1
22,3,12.32,208.20,227.04,727.81,1
22,4,1300.49,539.09,45.88,120.44,1
22,5,879.14,521.35,39.77,105.94,1
22,6,1853.72,344.88,66.48,388.65,1
22,7,122.96,540.04,71.50,210.93,1
22,8,1807.40,443.70,58.10,176.97,1
22,9,249.21,516.35,44.96,61.56,1
24,0,1638.95,380.88,167.43,374.38,1
24,1,1329.54,463.56,70.40,197.53,1
