2,1,866.00,144.00,246.00,637.00,1,1,1,1
2,2,390.00,286.00,117.00,319.00,1,1,1,1
2,3,539.00,259.00,102.00,324.00,1,1,1,1
2,4,794.00,327.00,50.00,120.00,1,1,1,1
2,5,-8.00,0.00,369.00,1079.00,1,1,1,1
2,6,1374.00,312.00,51.00,144.00,1,1,1,1
2,7,1660.00,657.00,130.00,42.00,1,1,1,1
2,8,697.00,325.00,44.00,140.00,1,1,1,1
2,9,735.00,316.00,58.00,138.00,1,1,1,1
2,10,1792.00,335.00,41.00,100.00,1,1,1,1
2,11,1662.00,338.00,24.00,105.00,1,1,1,1
2,12,1767.00,616.00,60.00,95.00,1,1,1,1
2,13,1325.00,332.00,35.00,110.00,1,1,1,1
2,14,1639.00,337.00,26.00,101.00,1,1,1,1
2,15,1855.00,320.00,41.00,115.00,1,1,1,1
2,16,1730.00,618.00,63.00,94.00,1,1,1,1
2,17,1306.00,333.00,30.00,101.00,1,1,1,1
2,18,1815.00,580.00,73.00,123.00,1,1,1,1
4,1,863.00,149.00,243.00,628.00,1,1,1,1
4,2,382.00,289.00,115.00,315.00,1,1,1,1
4,3,533.00,253.00,107.00,338.00,1,1,1,1
4,4,786.00,333.00,49.00,118.00,1,1,1,1
4,5,-23.00,0.00,367.00,1079.00,1,1,1,1
4,6,1374.00,321.00,48.00,134.00,1,1,1,1
4,7,1661.00,671.00,121.00,39.00,1,1,1,1
4,8,690.00,326.00,44.00,136.00,1,1,1,1
4,9,730.00,320.00,55.00,131.00,1,1,1,1
4,10,1787.00,336.00,43.00,105.00,1,1,1,1
4,11,1658.00,346.00,23.00,99.00,1,1,1,1
4,12,1770.00,607.00,75.00,118.00,1,1,1,1
4,13,1333.00,334.00,36.00,114.00,1,1,1,1
4,14,1631.00,343.00,26.00,100.00,1,1,1,1
4,15,1851.00,325.00,42.00,115.00,1,1,1,1
4,16,1734.00,635.00,55.00,81.00,1,1,1,1
4,17,1310.00,332.00,35.00,116.00,1,1,1,1
4,18,1825.00,592.00,75.00,124.00,1,1,1,1
4,19,836.00,323.00,47.00,124.00,1,1,1,1
4,23,1639.00,541.00,122.00,177.00,1,1,1,1
6,1,857.00,138.00,246.00,642.00,1,1,1,1
6,2,364.00,267.00,122.00,334.00,1,1,1,1
6,3,524.00,269.00,103.00,326.00,1,1,1,1
6,4,782.00,331.00,48.00,115.00,1,1,1,1
6,5,-35.00,0.00,364.00,1079.00,1,1,1,1
6,6,1370.00,323.00,44.00,127.00,1,1,1,1
6,7,1666.00,682.00,111.00,36.00,1,1,1,1
6,8,685.00,321.00,45.00,139.00,1,1,1,1
6,9,723.00,317.00,55.00,132.00,1,1,1,1
6,10,1783.00,342.00,42.00,103.00,1,1,1,1
6,11,1645.00,347.00,24.00,103.00,1,1,1,1
6,12,1778.00,619.00,69.00,109.00,1,1,1,1
6,13,1336.00,329.00,35.00,110.00,1,1,1,1
6,14,1627.00,346.00,25.00,95.00,1,1,1,1
6,15,1830.00,327.00,41.00,115.00,1,1,1,1
6,16,1726.00,652.00,49.00,71.00,1,1,1,1
6,17,1310.00,335.00,35.00,115.00,1,1,1,1
6,18,1818.00,589.00,85.00,143.00,1,1,1,1
6,19,834.00,321.00,49.00,129.00,1,1,1,1
6,23,1639.00,543.00,125.00,183.00,1,1,1,1
6,24,1652.00,344.00,27.00,104.00,1,1,1,1
8,1,841.00,140.00,246.00,644.00,1,1,1,1
8,2,352.00,260.00,128.00,348.00,1,1,1,1
8,3,513.00,263.00,106.00,336.00,1,1,1,1
8,4,775.00,329.00,48.00,116.00,1,1,1,1
8,5,-56.00,0.00,358.00,1079.00,1,1,1,1
8,6,1365.00,326.00,46.00,132.00,1,1,1,1
8,7,1663.00,686.00,123.00,41.00,1,1,1,1
8,8,681.00,331.00,41.00,130.00,1,1,1,1
8,9,716.00,317.00,56.00,134.00,1,1,1,1
8,10,1785.00,348.00,41.00,101.00,1,1,1,1
8,11,1637.00,349.00,24.00,103.00,1,1,1,1
8,12,1792.00,623.00,75.00,117.00,1,1,1,1
8,13,1331.00,340.00,35.00,109.00,1,1,1,1
8,14,1619.00,350.00,25.00,95.00,1,1,1,1
8,15,1835.00,337.00,43.00,119.00,1,1,1,1
8,16,1724.00,663.00,45.00,64.00,1,1,1,1
8,17,1305.00,337.00,34.00,111.00,1,1,1,1
8,18,1827.00,604.00,84.00,143.00,1,1,1,1
8,19,831.00,321.00,50.00,130.00,1,1,1,1
