1,0,1521.00,565.50,51.00,111.00,1
1,1,0.00,670.88,51.19,212.62,1
1,2,1609.50,559.88,54.00,114.00,1
1,3,1368.00,513.38,36.00,105.00,1
1,4,120.75,708.75,52.88,96.00,1
1,5,502.12,550.50,36.00,89.25,1
1,6,1446.00,507.75,25.50,75.00,1
1,7,541.50,550.50,32.25,87.75,1
1,8,274.12,586.12,39.38,144.75,1
1,9,1485.00,522.00,24.00,71.25,1
1,10,195.94,571.50,40.12,157.50,1
1,11,0.00,574.12,40.92,129.00,1
1,12,62.53,570.00,58.12,150.75,1
1,13,1866.00,562.50,33.00,105.75,1
3,0,1535.28,554.46,49.43,114.34,1
3,1,-2.14,693.59,38.61,197.19,1
3,2,1622.98,548.68,57.04,120.64,1
3,3,1373.13,505.87,36.24,107.27,1
3,4,103.51,725.23,49.68,96.04,1
3,5,499.25,553.57,36.50,89.11,1
3,6,1452.03,497.17,26.95,78.90,1
3,7,538.83,560.16,31.59,81.94,1
3,8,266.14,595.15,38.47,146.20,1
3,9,1491.21,512.79,25.08,71.68,1
3,10,179.47,582.14,43.45,160.22,1
3,11,0.00,574.12,40.92,129.00,1
3,12,62.53,570.00,58.12,150.75,1
3,13,1866.00,562.50,33.00,105.75,1
3,14,1890.00,547.50,30.00,112.50,1
3,15,823.50,512.25,19.50,43.50,1
5,0,1549.59,566.49,50.65,116.78,1
5,1,-5.83,732.68,29.17,148.98,1
5,2,1635.76,561.66,61.48,126.31,1
5,3,1381.66,514.18,36.75,111.83,1
5,4,77.81,719.89,46.20,95.88,1
5,5,495.89,544.35,37.26,93.04,1
5,6,1460.81,504.05,27.13,79.02,1
5,7,536.82,550.15,33.14,85.75,1
5,8,250.81,586.34,37.75,148.32,1
5,9,1501.40,520.46,23.85,65.92,1
5,10,157.24,569.59,47.31,164.77,1
5,11,0.00,574.12,40.92,129.00,1
5,12,62.53,570.00,58.12,150.75,1
5,13,1866.00,562.50,33.00,105.75,1
5,14,1890.00,547.50,30.00,112.50,1
5,15,823.50,512.25,19.50,43.50,1
5,16,643.12,522.00,30.00,71.25,1
5,17,676.50,518.25,26.25,73.50,1
5,18,792.00,501.38,19.50,53.25,1
7,0,1564.77,572.10,52.92,120.79,1
7,1,-6.93,785.04,14.53,74.22,1
7,2,1651.07,569.03,63.43,130.17,1
7,3,1390.46,519.85,34.70,107.59,1
7,4,50.14,735.94,44.41,99.72,1
7,5,493.48,548.15,36.71,94.45,1
7,6,1466.38,504.73,27.61,82.37,1
7,7,533.95,552.59,33.47,88.09,1
7,8,239.16,606.41,37.89,142.09,1
7,9,1509.28,523.66,25.12,70.61,1
7,10,134.89,576.27,50.40,169.55,1
7,11,0.00,574.12,40.92,129.00,1
7,12,62.53,570.00,58.12,150.75,1
7,13,1866.00,562.50,33.00,105.75,1
7,14,1890.00,547.50,30.00,112.50,1
7,15,823.50,512.25,19.50,43.50,1
7,16,649.44,530.25,25.61,65.24,1
7,17,675.36,521.46,29.29,77.58,1
7,18,792.10,505.61,19.30,51.52,1
7,19,1367.25,496.88,19.50,59.25,1
9,0,1579.70,587.56,51.28,121.20,1
9,1,-15.34,800.02,14.53,74.22,1
9,2,1664.08,583.80,65.60,133.12,1
9,3,1397.66,529.39,32.93,104.08,1
9,4,17.82,742.76,46.74,105.73,1
9,5,490.91,551.68,35.99,94.93,1
9,6,1473.02,514.42,28.45,85.00,1
9,7,532.32,555.68,33.77,90.87,1
9,8,220.46,602.93,41.08,150.89,1
9,9,1516.32,533.60,26.98,76.25,1
9,10,112.47,581.23,53.32,172.47,1
9,11,0.00,574.12,40.92,129.00,1
9,12,62.53,570.00,58.12,150.75,1
9,13,1866.00,562.50,33.00,105.75,1
9,14,1890.00,547.50,30.00,112.50,1
9,15,823.50,512.25,19.50,43.50,1
9,16,648.17,532.53,25.81,69.07,1
9,17,676.57,525.79,31.15,78.01,1
9,18,792.31,509.56,18.87,50.38,1
9,19,1367.25,496.88,19.50,59.25,1
9,20,575.25,527.62,23.25,73.50,1
9,21,618.00,522.75,21.75,74.25,1
11,0,1592.47,592.01,52.79,123.44,1
11,1,-23.76,815.00,14.53,74.22,1
11,2,1676.39,584.15,68.00,135.86,1
11,3,1401.87,530.21,32.85,104.84,1
