1,1,260,450,102,262,1,1,1.0
3,1,264,449,102,263,1,1,1.0
5,1,268,448,102,264,1,1,1.0
7,1,272,448,103,264,1,1,1.0
9,1,276,448,104,264,1,1,1.0
12,1,282,446,105,266,1,1,1.0
14,1,286,446,106,266,1,1,1.0
17,1,294,446,106,266,1,1,1.0
20,1,309,451,97,254,1,1,1.0
22,1,313,452,96,251,1,1,1.0
24,1,310,450,101,253,1,1,0.89216
27,1,310,447,105,255,1,1,0.48113
29,1,317,445,104,255,1,1,0.26667
32,1,324,443,101,257,1,1,0.0
34,1,324,444,99,260,1,1,0.0
36,1,325,445,96,262,1,1,0.0
39,1,332,444,100,268,1,1,0.0
41,1,344,440,114,276,1,1,0.0
43,1,348,439,115,277,1,1,0.0
45,1,352,438,116,278,1,1,0.0
47,1,351,437,110,279,1,1,0.0
49,1,350,437,105,279,1,1,0.0
51,1,356,436,108,280,1,1,0.11927
53,1,370,436,118,280,1,1,0.07563
56,1,371,434,115,280,1,1,0.55172
58,1,370,434,116,278,1,1,0.98291
60,1,368,435,118,274,1,1,1.0
62,1,379,435,111,272,1,1,1.0
64,1,390,435,105,270,1,1,1.0
66,1,401,436,99,268,1,1,1.0
68,1,405,434,111,274,1,1,1.0
70,1,410,435,116,273,1,1,1.0
73,1,416,440,117,265,1,1,1.0
76,1,410,437,125,273,1,1,1.0
78,1,412,432,121,279,1,1,1.0
80,1,420,428,113,282,1,1,1.0
82,1,429,428,110,282,1,1,1.0
85,1,442,428,105,281,1,1,1.0
87,1,446,428,112,284,1,1,1.0
89,1,446,428,130,292,1,1,1.0
91,1,459,426,115,285,1,1,1.0
93,1,461,427,103,283,1,1,1.0
96,1,467,421,109,295,1,1,1.0
98,1,467,419,116,297,1,1,1.0
100,1,462,417,125,297,1,1,1.0
102,1,458,415,130,300,1,1,1.0
104,1,454,414,130,307,1,1,1.0
106,1,464,418,130,306,1,1,1.0
108,1,464,418,127,305,1,1,1.0
110,1,465,419,124,303,1,1,1.0
112,1,455,417,128,307,1,1,1.0
114,1,455,414,121,310,1,1,1.0
117,1,462,407,106,315,1,1,1.0
120,1,453,401,118,327,1,1,1.0
122,1,450,402,119,326,1,1,1.0
124,1,450,408,114,317,1,1,1.0
125,1,449,405,113,322,1,1,1.0
127,1,448,399,112,332,1,1,1.0
129,1,446,394,111,338,1,1,1.0
131,1,451,393,113,341,1,1,1.0
133,1,451,393,114,342,1,1,1.0
135,1,448,393,121,346,1,1,1.0
137,1,445,393,120,351,1,1,1.0
139,1,444,395,122,348,1,1,1.0
141,1,443,397,125,345,1,1,1.0
143,1,443,399,127,342,1,1,0.97793
145,1,443,395,131,349,1,1,0.99297
148,1,443,390,138,359,1,1,1.0
151,1,442,384,140,365,1,1,1.0
153,1,444,382,141,369,1,1,0.8169
155,1,448,384,146,374,1,1,0.80272
157,1,452,386,152,380,1,1,0.79085
159,1,458,385,142,380,1,1,0.76923
161,1,464,385,133,379,1,1,0.63433
163,1,468,384,138,383,1,1,0.41727
165,1,470,384,158,390,1,1,0.0
167,1,476,383,159,392,1,1,0.0
169,1,482,382,160,394,1,1,0.0
171,1,482,380,161,396,1,1,0.00093292
